K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_1,uniform,0.001,0,800,0.5627777777777778,0.0
Kpct_1,random,0.001,5,200,0.7055555555555555,0.04402072323433673
Kpct_1,uncertain,0.001,5,200,0.3705555555555556,0.0
Kpct_1,uniform,0.001,5,200,0.5169444444444444,0.0
Kpct_1,random,0.001,5,400,0.6911388888888889,0.04664449704882959
Kpct_1,uncertain,0.001,5,400,0.3620833333333333,0.0
Kpct_1,uniform,0.001,5,400,0.5111111111111111,0.0
Kpct_1,random,0.001,5,800,0.6738333333333333,0.04814751958279168
Kpct_1,uncertain,0.001,5,800,0.3638888888888889,0.0
Kpct_1,uniform,0.001,5,800,0.5018055555555555,0.0
Kpct_1,random,0.001,10,200,0.7039444444444444,0.04366774454423135
Kpct_1,uncertain,0.001,10,200,0.35305555555555557,0.0
Kpct_1,uniform,0.001,10,200,0.5205555555555555,0.0
Kpct_1,random,0.001,10,400,0.6821805555555555,0.045691280285584064
Kpct_1,uncertain,0.001,10,400,0.3536111111111111,0.0
Kpct_1,uniform,0.001,10,400,0.5048611111111111,0.0
Kpct_1,random,0.001,10,800,0.6608888888888889,0.04685400558656831
Kpct_1,uncertain,0.001,10,800,0.3547222222222222,0.0
Kpct_1,uniform,0.001,10,800,0.49472222222222223,0.0
Kpct_1,random,0.0001,0,200,0.7667361111111111,0.046479172373291806
Kpct_1,uncertain,0.0001,0,200,0.42236111111111113,0.0
Kpct_1,uniform,0.0001,0,200,0.5313888888888889,0.0
Kpct_1,random,0.0001,0,400,0.7804722222222222,0.043740175263695114
Kpct_1,uncertain,0.0001,0,400,0.42486111111111113,0.0
Kpct_1,uniform,0.0001,0,400,0.5429166666666667,0.0
Kpct_1,random,0.0001,0,800,0.7887638888888888,0.04306950714818612
Kpct_1,uncertain,0.0001,0,800,0.4240277777777778,0.0
Kpct_1,uniform,0.0001,0,800,0.5509722222222222,0.0
Kpct_1,random,0.0001,5,200,0.8023333333333333,0.031845729116523024
Kpct_1,uncertain,0.0001,5,200,0.4186111111111111,0.0
Kpct_1,uniform,0.0001,5,200,0.6144444444444445,0.0
Kpct_1,random,0.0001,5,400,0.7843888888888889,0.035817352164131046
Kpct_1,uncertain,0.0001,5,400,0.3788888888888889,0.0
Kpct_1,uniform,0.0001,5,400,0.5877777777777777,0.0
Kpct_1,random,0.0001,5,800,0.7542638888888888,0.03915376314238361
Kpct_1,uncertain,0.0001,5,800,0.37569444444444444,0.0
Kpct_1,uniform,0.0001,5,800,0.5531944444444444,0.0
Kpct_1,random,0.0001,10,200,0.7838472222222223,0.033133081939764684
Kpct_1,uncertain,0.0001,10,200,0.3997222222222222,0.0
Kpct_1,uniform,0.0001,10,200,0.5980555555555556,0.0
Kpct_1,random,0.0001,10,400,0.7666944444444445,0.03574023219749509
Kpct_1,uncertain,0.0001,10,400,0.37277777777777776,0.0
