K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_1,uniform,0.0001,10,400,0.6822222222222222,0.0
Kpct_1,random,0.0001,10,800,0.7783333333333333,0.006539339642728713
Kpct_1,uncertain,0.0001,10,800,0.5893333333333334,0.0
Kpct_1,uniform,0.0001,10,800,0.7463333333333333,0.0
Kpct_1,random,1e-05,0,200,0.30615555555555557,0.012940528735357658
Kpct_1,uncertain,1e-05,0,200,0.23355555555555554,0.0
Kpct_1,uniform,1e-05,0,200,0.2761111111111111,0.0
Kpct_1,random,1e-05,0,400,0.41291111111111106,0.01240129423751538
Kpct_1,uncertain,1e-05,0,400,0.24255555555555555,0.0
Kpct_1,uniform,1e-05,0,400,0.3572222222222222,0.0
Kpct_1,random,1e-05,0,800,0.5649222222222221,0.013066217868331904
Kpct_1,uncertain,1e-05,0,800,0.3088888888888889,0.0
Kpct_1,uniform,1e-05,0,800,0.47544444444444445,0.0
Kpct_1,random,1e-05,5,200,0.2898333333333334,0.0022837320549410813
Kpct_1,uncertain,1e-05,5,200,0.2748888888888889,0.0
Kpct_1,uniform,1e-05,5,200,0.2846666666666667,0.0
Kpct_1,random,1e-05,5,400,0.37039999999999995,0.0030632025523205583
Kpct_1,uncertain,1e-05,5,400,0.315,0.0
Kpct_1,uniform,1e-05,5,400,0.34344444444444444,0.0
Kpct_1,random,1e-05,5,800,0.5066777777777777,0.0039495116122514025
Kpct_1,uncertain,1e-05,5,800,0.3561111111111111,0.0
Kpct_1,uniform,1e-05,5,800,0.45311111111111113,0.0
Kpct_1,random,1e-05,10,200,0.28051111111111104,0.002140266511615026
Kpct_1,uncertain,1e-05,10,200,0.27566666666666667,0.0
Kpct_1,uniform,1e-05,10,200,0.27566666666666667,0.0
Kpct_1,random,1e-05,10,400,0.34729999999999994,0.002900851301188149
Kpct_1,uncertain,1e-05,10,400,0.31144444444444447,0.0
Kpct_1,uniform,1e-05,10,400,0.32511111111111113,0.0
Kpct_1,random,1e-05,10,800,0.4697,0.005446042849266735
Kpct_1,uncertain,1e-05,10,800,0.3418888888888889,0.0
Kpct_1,uniform,1e-05,10,800,0.4191111111111111,0.0
Kpct_10,random,0.001,0,200,0.8490888888888888,0.0014131656084963985
Kpct_10,uncertain,0.001,0,200,0.8352222222222222,0.0
Kpct_10,uniform,0.001,0,200,0.8512222222222222,0.0
Kpct_10,random,0.001,0,400,0.8489222222222222,0.0014555555555555736
Kpct_10,uncertain,0.001,0,400,0.8432222222222222,0.0
Kpct_10,uniform,0.001,0,400,0.8524444444444444,0.0
Kpct_10,random,0.001,0,800,0.8420555555555556,0.001999536983440957
Kpct_10,uncertain,0.001,0,800,0.8402222222222222,0.0
Kpct_10,uniform,0.001,0,800,0.8448888888888889,0.0
Kpct_10,random,0.001,5,200,0.8377777777777778,0.001286204100310021
Kpct_10,uncertain,0.001,5,200,0.8048888888888889,0.0
Kpct_10,uniform,0.001,5,200,0.8432222222222222,0.0
Kpct_10,random,0.001,5,400,0.8493222222222222,0.00250503197288679
Kpct_10,uncertain,0.001,5,400,0.8321111111111111,0.0
Kpct_10,uniform,0.001,5,400,0.8525555555555555,0.0
Kpct_10,random,0.001,5,800,0.8499666666666666,0.0024469936202977144
Kpct_10,uncertain,0.001,5,800,0.8376666666666667,0.0
Kpct_10,uniform,0.001,5,800,0.8517777777777777,0.0
Kpct_10,random,0.001,10,200,0.8242333333333333,0.001987274329140116
Kpct_10,uncertain,0.001,10,200,0.7664444444444445,0.0
Kpct_10,uniform,0.001,10,200,0.8264444444444444,0.0
Kpct_10,random,0.001,10,400,0.8445444444444445,0.0026440942812050467
Kpct_10,uncertain,0.001,10,400,0.819,0.0
Kpct_10,uniform,0.001,10,400,0.8478888888888889,0.0
Kpct_10,random,0.001,10,800,0.8513111111111111,0.0018683854520764422
Kpct_10,uncertain,0.001,10,800,0.833,0.0
Kpct_10,uniform,0.001,10,800,0.8524444444444444,0.0
Kpct_10,random,0.0001,0,200,0.7581555555555556,0.0026364959911046927
Kpct_10,uncertain,0.0001,0,200,0.5932222222222222,0.0
Kpct_10,uniform,0.0001,0,200,0.7397777777777778,0.0
Kpct_10,random,0.0001,0,400,0.8109444444444446,0.002370732032594651
Kpct_10,uncertain,0.0001,0,400,0.72,0.0
Kpct_10,uniform,0.0001,0,400,0.8165555555555556,0.0
Kpct_10,random,0.0001,0,800,0.8363555555555555,0.0017818010031467883
Kpct_10,uncertain,0.0001,0,800,0.8092222222222222,0.0
Kpct_10,uniform,0.0001,0,800,0.8442222222222222,0.0
Kpct_10,random,0.0001,5,200,0.6897888888888889,0.0025456086613598063
Kpct_10,uncertain,0.0001,5,200,0.5696666666666667,0.0
Kpct_10,uniform,0.0001,5,200,0.6592222222222223,0.0
Kpct_10,random,0.0001,5,400,0.7789777777777778,0.0023834822538296913
Kpct_10,uncertain,0.0001,5,400,0.6944444444444444,0.0
Kpct_10,uniform,0.0001,5,400,0.7698888888888888,0.0
Kpct_10,random,0.0001,5,800,0.8234777777777778,0.0014255603186895372
Kpct_10,uncertain,0.0001,5,800,0.7823333333333333,0.0
Kpct_10,uniform,0.0001,5,800,0.8297777777777777,0.0
Kpct_10,random,0.0001,10,200,0.6403444444444444,0.0018911424465349947
Kpct_10,uncertain,0.0001,10,200,0.5116666666666667,0.0
Kpct_10,uniform,0.0001,10,200,0.5954444444444444,0.0
Kpct_10,random,0.0001,10,400,0.7519,0.002566859059648342
Kpct_10,uncertain,0.0001,10,400,0.644,0.0
Kpct_10,uniform,0.0001,10,400,0.7297777777777777,0.0
Kpct_10,random,0.0001,10,800,0.8098444444444445,0.0015429649188302365
Kpct_10,uncertain,0.0001,10,800,0.75,0.0
Kpct_10,uniform,0.0001,10,800,0.8085555555555556,0.0
Kpct_10,random,1e-05,0,200,0.316,0.003885395256122118
Kpct_10,uncertain,1e-05,0,200,0.2658888888888889,0.0
Kpct_10,uniform,1e-05,0,200,0.2921111111111111,0.0
Kpct_10,random,1e-05,0,400,0.43597777777777785,0.002136571616306121
Kpct_10,uncertain,1e-05,0,400,0.32122222222222224,0.0
Kpct_10,uniform,1e-05,0,400,0.38866666666666666,0.0
Kpct_10,random,1e-05,0,800,0.6004888888888888,0.0040463975747982855
Kpct_10,uncertain,1e-05,0,800,0.42866666666666664,0.0
Kpct_10,uniform,1e-05,0,800,0.5406666666666666,0.0
Kpct_10,random,1e-05,5,200,0.29163333333333336,0.0006921963612076637
Kpct_10,uncertain,1e-05,5,200,0.2777777777777778,0.0
Kpct_10,uniform,1e-05,5,200,0.2846666666666667,0.0
Kpct_10,random,1e-05,5,400,0.3747888888888889,0.0007608474807008851
Kpct_10,uncertain,1e-05,5,400,0.33466666666666667,0.0
Kpct_10,uniform,1e-05,5,400,0.35388888888888886,0.0
Kpct_10,random,1e-05,5,800,0.5172555555555556,0.0011222222222222185
Kpct_10,uncertain,1e-05,5,800,0.41588888888888886,0.0
Kpct_10,uniform,1e-05,5,800,0.47844444444444445,0.0
Kpct_10,random,1e-05,10,200,0.28202222222222223,0.0006222222222222236
Kpct_10,uncertain,1e-05,10,200,0.2692222222222222,0.0
Kpct_10,uniform,1e-05,10,200,0.2737777777777778,0.0
Kpct_10,random,1e-05,10,400,0.3507444444444444,0.0006686082837035771
Kpct_10,uncertain,1e-05,10,400,0.315,0.0
Kpct_10,uniform,1e-05,10,400,0.33255555555555555,0.0
Kpct_10,random,1e-05,10,800,0.4779555555555556,0.0008015417243054087
Kpct_10,uncertain,1e-05,10,800,0.3858888888888889,0.0
Kpct_10,uniform,1e-05,10,800,0.43644444444444447,0.0
Kpct_20,random,0.001,0,200,0.8542777777777777,0.0018554224835849685
Kpct_20,uncertain,0.001,0,200,0.8585555555555555,0.0
Kpct_20,uniform,0.001,0,200,0.861,0.0
Kpct_20,random,0.001,0,400,0.8589,0.0024642881425236698
Kpct_20,uncertain,0.001,0,400,0.86,0.0
Kpct_20,uniform,0.001,0,400,0.8634444444444445,0.0
Kpct_20,random,0.001,0,800,0.8586555555555556,0.0026440942812050398
Kpct_20,uncertain,0.001,0,800,0.8588888888888889,0.0
Kpct_20,uniform,0.001,0,800,0.8621111111111112,0.0
Kpct_20,random,0.001,5,200,0.8399222222222221,0.0008889583306208745
Kpct_20,uncertain,0.001,5,200,0.8344444444444444,0.0
Kpct_20,uniform,0.001,5,200,0.8471111111111111,0.0
Kpct_20,random,0.001,5,400,0.854588888888889,0.0020086541160749182
Kpct_20,uncertain,0.001,5,400,0.8547777777777777,0.0
Kpct_20,uniform,0.001,5,400,0.8585555555555555,0.0
Kpct_20,random,0.001,5,800,0.8606777777777778,0.002112543373796812
Kpct_20,uncertain,0.001,5,800,0.857,0.0
Kpct_20,uniform,0.001,5,800,0.8617777777777778,0.0
Kpct_20,random,0.001,10,200,0.8267666666666666,0.0009087367435818909
Kpct_20,uncertain,0.001,10,200,0.8095555555555556,0.0
Kpct_20,uniform,0.001,10,200,0.8306666666666667,0.0
Kpct_20,random,0.001,10,400,0.8478555555555556,0.0011078284842958642
Kpct_20,uncertain,0.001,10,400,0.8434444444444444,0.0
Kpct_20,uniform,0.001,10,400,0.8534444444444444,0.0
Kpct_20,random,0.001,10,800,0.8586222222222222,0.0017931281722105988
Kpct_20,uncertain,0.001,10,800,0.8536666666666667,0.0
Kpct_20,uniform,0.001,10,800,0.862,0.0
Kpct_20,random,0.0001,0,200,0.7605444444444445,0.0015018096080280819
Kpct_20,uncertain,0.0001,0,200,0.6542222222222223,0.0
Kpct_20,uniform,0.0001,0,200,0.7476666666666667,0.0
Kpct_20,random,0.0001,0,400,0.8133777777777776,0.0008765814632584987
Kpct_20,uncertain,0.0001,0,400,0.7775555555555556,0.0
Kpct_20,uniform,0.0001,0,400,0.8236666666666667,0.0
Kpct_20,random,0.0001,0,800,0.8397555555555554,0.0010850271658429955
Kpct_20,uncertain,0.0001,0,800,0.8385555555555556,0.0
Kpct_20,uniform,0.0001,0,800,0.8472222222222222,0.0
Kpct_20,random,0.0001,5,200,0.6908777777777778,0.001850892344015656
Kpct_20,uncertain,0.0001,5,200,0.6047777777777777,0.0
Kpct_20,uniform,0.0001,5,200,0.6632222222222223,0.0
Kpct_20,random,0.0001,5,400,0.7793,0.0013590574075575362
Kpct_20,uncertain,0.0001,5,400,0.7352222222222222,0.0
Kpct_20,uniform,0.0001,5,400,0.7764444444444445,0.0
Kpct_20,random,0.0001,5,800,0.825088888888889,0.001492201952373283
Kpct_20,uncertain,0.0001,5,800,0.8181111111111111,0.0
Kpct_20,uniform,0.0001,5,800,0.8337777777777777,0.0
Kpct_20,random,0.0001,10,200,0.6412111111111112,0.0012808658337041463
Kpct_20,uncertain,0.0001,10,200,0.5435555555555556,0.0
Kpct_20,uniform,0.0001,10,200,0.6018888888888889,0.0
Kpct_20,random,0.0001,10,400,0.7517222222222222,0.0016399713939088982
Kpct_20,uncertain,0.0001,10,400,0.6818888888888889,0.0
Kpct_20,uniform,0.0001,10,400,0.7374444444444445,0.0
Kpct_20,random,0.0001,10,800,0.8113222222222223,0.0014215710314756786
Kpct_20,uncertain,0.0001,10,800,0.7903333333333333,0.0
Kpct_20,uniform,0.0001,10,800,0.8148888888888889,0.0
Kpct_20,random,1e-05,0,200,0.3144444444444444,0.0022211108331943643
