K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_0.1,uniform,1e-05,10,400,0.9073611111111111,0.0
Kpct_0.1,random,1e-05,10,800,0.8306944444444444,0.035740404911106936
Kpct_0.1,uncertain,1e-05,10,800,0.87375,0.0
Kpct_0.1,uniform,1e-05,10,800,0.8911111111111111,0.0
Kpct_1,random,0.001,0,200,0.9017638888888889,0.010130904390301601
Kpct_1,uncertain,0.001,0,200,0.8948611111111111,0.0
Kpct_1,uniform,0.001,0,200,0.9043055555555556,0.0
Kpct_1,random,0.001,0,400,0.9023472222222221,0.009397031725332938
Kpct_1,uncertain,0.001,0,400,0.8941666666666667,0.0
Kpct_1,uniform,0.001,0,400,0.9041666666666667,0.0
Kpct_1,random,0.001,0,800,0.9023055555555557,0.008194491525288478
Kpct_1,uncertain,0.001,0,800,0.8934722222222222,0.0
Kpct_1,uniform,0.001,0,800,0.9025,0.0
Kpct_1,random,0.001,5,200,0.7867916666666666,0.03246106701748388
Kpct_1,uncertain,0.001,5,200,0.8823611111111112,0.0
Kpct_1,uniform,0.001,5,200,0.8865277777777778,0.0
Kpct_1,random,0.001,5,400,0.7766944444444444,0.03401801447236411
Kpct_1,uncertain,0.001,5,400,0.8763888888888889,0.0
Kpct_1,uniform,0.001,5,400,0.8859722222222223,0.0
Kpct_1,random,0.001,5,800,0.7735972222222223,0.03535760052836529
Kpct_1,uncertain,0.001,5,800,0.8676388888888888,0.0
Kpct_1,uniform,0.001,5,800,0.8794444444444445,0.0
Kpct_1,random,0.001,10,200,0.7846666666666667,0.02928719804173494
Kpct_1,uncertain,0.001,10,200,0.8847222222222222,0.0
Kpct_1,uniform,0.001,10,200,0.8822222222222222,0.0
Kpct_1,random,0.001,10,400,0.777625,0.032818680340942825
Kpct_1,uncertain,0.001,10,400,0.8780555555555556,0.0
Kpct_1,uniform,0.001,10,400,0.8751388888888889,0.0
Kpct_1,random,0.001,10,800,0.7765833333333334,0.03379844488350329
Kpct_1,uncertain,0.001,10,800,0.8711111111111111,0.0
Kpct_1,uniform,0.001,10,800,0.8726388888888889,0.0
Kpct_1,random,0.0001,0,200,0.9121111111111111,0.004000771530530862
Kpct_1,uncertain,0.0001,0,200,0.9136111111111112,0.0
