K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_1,uniform,0.0001,0,200,0.6864444444444444,0.0
Kpct_1,random,0.0001,0,400,0.7218,0.0035068891634806765
Kpct_1,uncertain,0.0001,0,400,0.7017777777777777,0.0
Kpct_1,uniform,0.0001,0,400,0.7147777777777777,0.0
Kpct_1,random,0.0001,0,800,0.7580888888888889,0.004625426239951799
Kpct_1,uncertain,0.0001,0,800,0.7315555555555555,0.0
Kpct_1,uniform,0.0001,0,800,0.7515555555555555,0.0
Kpct_1,random,0.0001,5,200,0.6855,0.002411520702537191
Kpct_1,uncertain,0.0001,5,200,0.6702222222222223,0.0
Kpct_1,uniform,0.0001,5,200,0.6837777777777778,0.0
Kpct_1,random,0.0001,5,400,0.7205777777777778,0.003258720494190826
Kpct_1,uncertain,0.0001,5,400,0.6943333333333334,0.0
Kpct_1,uniform,0.0001,5,400,0.7098888888888889,0.0
Kpct_1,random,0.0001,5,800,0.7561444444444444,0.0033705514806854067
Kpct_1,uncertain,0.0001,5,800,0.7187777777777777,0.0
Kpct_1,uniform,0.0001,5,800,0.7445555555555555,0.0
Kpct_1,random,0.0001,10,200,0.683,0.0033288859219687077
Kpct_1,uncertain,0.0001,10,200,0.6652222222222223,0.0
Kpct_1,uniform,0.0001,10,200,0.6772222222222222,0.0
Kpct_1,random,0.0001,10,400,0.7177111111111112,0.004334529749367087
Kpct_1,uncertain,0.0001,10,400,0.6891111111111111,0.0
Kpct_1,uniform,0.0001,10,400,0.7033333333333334,0.0
Kpct_1,random,0.0001,10,800,0.7520333333333333,0.004140152678045934
Kpct_1,uncertain,0.0001,10,800,0.7126666666666667,0.0
Kpct_1,uniform,0.0001,10,800,0.7373333333333333,0.0
Kpct_1,random,1e-05,0,200,0.6312777777777778,0.0012797086859858535
Kpct_1,uncertain,1e-05,0,200,0.627,0.0
Kpct_1,uniform,1e-05,0,200,0.6326666666666667,0.0
Kpct_1,random,1e-05,0,400,0.6375444444444445,0.0016423785822420533
Kpct_1,uncertain,1e-05,0,400,0.6313333333333333,0.0
Kpct_1,uniform,1e-05,0,400,0.6387777777777778,0.0
Kpct_1,random,1e-05,0,800,0.6514666666666666,0.002164699962102344
Kpct_1,uncertain,1e-05,0,800,0.6431111111111111,0.0
Kpct_1,uniform,1e-05,0,800,0.653,0.0
Kpct_1,random,1e-05,5,200,0.6305555555555554,0.0011632224291824303
Kpct_1,uncertain,1e-05,5,200,0.6291111111111111,0.0
Kpct_1,uniform,1e-05,5,200,0.6296666666666667,0.0
Kpct_1,random,1e-05,5,400,0.637011111111111,0.0018280732621675383
Kpct_1,uncertain,1e-05,5,400,0.6344444444444445,0.0
Kpct_1,uniform,1e-05,5,400,0.6364444444444445,0.0
Kpct_1,random,1e-05,5,800,0.6508555555555556,0.002344444444444437
Kpct_1,uncertain,1e-05,5,800,0.6442222222222223,0.0
Kpct_1,uniform,1e-05,5,800,0.6488888888888888,0.0
Kpct_1,random,1e-05,10,200,0.6296999999999999,0.001462325224335693
Kpct_1,uncertain,1e-05,10,200,0.6275555555555555,0.0
Kpct_1,uniform,1e-05,10,200,0.6273333333333333,0.0
Kpct_1,random,1e-05,10,400,0.6358222222222222,0.0022033644307773484
Kpct_1,uncertain,1e-05,10,400,0.6324444444444445,0.0
Kpct_1,uniform,1e-05,10,400,0.6334444444444445,0.0
Kpct_1,random,1e-05,10,800,0.6491666666666667,0.002746602839963188
Kpct_1,uncertain,1e-05,10,800,0.6423333333333333,0.0
Kpct_1,uniform,1e-05,10,800,0.6445555555555555,0.0
Kpct_10,random,0.001,0,200,0.8603444444444446,0.001402334913591107
Kpct_10,uncertain,0.001,0,200,0.8585555555555555,0.0
Kpct_10,uniform,0.001,0,200,0.8651111111111112,0.0
Kpct_10,random,0.001,0,400,0.8632222222222221,0.0017061978522759696
Kpct_10,uncertain,0.001,0,400,0.8616666666666667,0.0
Kpct_10,uniform,0.001,0,400,0.8688888888888889,0.0
Kpct_10,random,0.001,0,800,0.8621333333333332,0.0018577830940912973
Kpct_10,uncertain,0.001,0,800,0.8571111111111112,0.0
Kpct_10,uniform,0.001,0,800,0.8666666666666667,0.0
Kpct_10,random,0.001,5,200,0.8602111111111113,0.0016348443502005696
Kpct_10,uncertain,0.001,5,200,0.846,0.0
Kpct_10,uniform,0.001,5,200,0.8592222222222222,0.0
Kpct_10,random,0.001,5,400,0.8635111111111111,0.0018540579452103107
Kpct_10,uncertain,0.001,5,400,0.8528888888888889,0.0
Kpct_10,uniform,0.001,5,400,0.8611111111111112,0.0
Kpct_10,random,0.001,5,800,0.8623000000000001,0.0018954461346560826
Kpct_10,uncertain,0.001,5,800,0.8494444444444444,0.0
Kpct_10,uniform,0.001,5,800,0.8594444444444445,0.0
Kpct_10,random,0.001,10,200,0.8598333333333332,0.0012305273385277615
Kpct_10,uncertain,0.001,10,200,0.8353333333333334,0.0
Kpct_10,uniform,0.001,10,200,0.8523333333333334,0.0
Kpct_10,random,0.001,10,400,0.8632777777777777,0.0018877447515259097
Kpct_10,uncertain,0.001,10,400,0.8504444444444444,0.0
