K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_0.1,uniform,1e-05,10,400,0.9245833333333333,0.0
Kpct_0.1,random,1e-05,10,800,0.8392916666666667,0.0424572883599099
Kpct_0.1,uncertain,1e-05,10,800,0.9309722222222222,0.0
Kpct_0.1,uniform,1e-05,10,800,0.9097222222222222,0.0
Kpct_1,random,0.001,0,200,0.92125,0.008204560610710036
Kpct_1,uncertain,0.001,0,200,0.8919444444444444,0.0
Kpct_1,uniform,0.001,0,200,0.9161111111111111,0.0
Kpct_1,random,0.001,0,400,0.921638888888889,0.007744920677211361
Kpct_1,uncertain,0.001,0,400,0.8866666666666667,0.0
Kpct_1,uniform,0.001,0,400,0.9159722222222222,0.0
Kpct_1,random,0.001,0,800,0.9221388888888888,0.007400627684423604
Kpct_1,uncertain,0.001,0,800,0.8823611111111112,0.0
Kpct_1,uniform,0.001,0,800,0.9144444444444444,0.0
Kpct_1,random,0.001,5,200,0.8285,0.03232913298413945
Kpct_1,uncertain,0.001,5,200,0.9208333333333333,0.0
Kpct_1,uniform,0.001,5,200,0.9211111111111111,0.0
Kpct_1,random,0.001,5,400,0.8164583333333333,0.03586783707043278
Kpct_1,uncertain,0.001,5,400,0.9136111111111112,0.0
Kpct_1,uniform,0.001,5,400,0.9197222222222222,0.0
Kpct_1,random,0.001,5,800,0.8073750000000001,0.03754808902191336
Kpct_1,uncertain,0.001,5,800,0.9016666666666666,0.0
Kpct_1,uniform,0.001,5,800,0.9152777777777777,0.0
Kpct_1,random,0.001,10,200,0.8237777777777779,0.030255968189947434
Kpct_1,uncertain,0.001,10,200,0.9248611111111111,0.0
Kpct_1,uniform,0.001,10,200,0.9218055555555555,0.0
Kpct_1,random,0.001,10,400,0.811875,0.031573892486172754
Kpct_1,uncertain,0.001,10,400,0.9138888888888889,0.0
Kpct_1,uniform,0.001,10,400,0.9193055555555556,0.0
Kpct_1,random,0.001,10,800,0.8027222222222223,0.03225119626453919
Kpct_1,uncertain,0.001,10,800,0.9034722222222222,0.0
Kpct_1,uniform,0.001,10,800,0.91375,0.0
Kpct_1,random,0.0001,0,200,0.9264444444444445,0.006323701252499538
Kpct_1,uncertain,0.0001,0,200,0.9273611111111111,0.0
Kpct_1,uniform,0.0001,0,200,0.93,0.0
Kpct_1,random,0.0001,0,400,0.9265000000000001,0.0063397263055773685
Kpct_1,uncertain,0.0001,0,400,0.92125,0.0
Kpct_1,uniform,0.0001,0,400,0.9286111111111112,0.0
Kpct_1,random,0.0001,0,800,0.9264861111111111,0.006641459869451218
Kpct_1,uncertain,0.0001,0,800,0.9159722222222222,0.0
Kpct_1,uniform,0.0001,0,800,0.9259722222222222,0.0
Kpct_1,random,0.0001,5,200,0.8654305555555555,0.027896721039453478
Kpct_1,uncertain,0.0001,5,200,0.9365277777777777,0.0
Kpct_1,uniform,0.0001,5,200,0.9308333333333333,0.0
Kpct_1,random,0.0001,5,400,0.8523194444444444,0.029907847792308675
Kpct_1,uncertain,0.0001,5,400,0.9355555555555556,0.0
Kpct_1,uniform,0.0001,5,400,0.9302777777777778,0.0
Kpct_1,random,0.0001,5,800,0.8461527777777779,0.030241444178273864
Kpct_1,uncertain,0.0001,5,800,0.9308333333333333,0.0
Kpct_1,uniform,0.0001,5,800,0.9279166666666666,0.0
Kpct_1,random,0.0001,10,200,0.8573472222222221,0.02453970154994746
Kpct_1,uncertain,0.0001,10,200,0.9348611111111111,0.0
Kpct_1,uniform,0.0001,10,200,0.93,0.0
Kpct_1,random,0.0001,10,400,0.8480972222222223,0.02728274521979772
Kpct_1,uncertain,0.0001,10,400,0.9348611111111111,0.0
Kpct_1,uniform,0.0001,10,400,0.9301388888888888,0.0
Kpct_1,random,0.0001,10,800,0.8390555555555557,0.027526418286869515
Kpct_1,uncertain,0.0001,10,800,0.9306944444444445,0.0
Kpct_1,uniform,0.0001,10,800,0.9270833333333334,0.0
Kpct_1,random,1e-05,0,200,0.9355277777777775,0.0009124482058698394
Kpct_1,uncertain,1e-05,0,200,0.935,0.0
Kpct_1,uniform,1e-05,0,200,0.9358333333333333,0.0
Kpct_1,random,1e-05,0,400,0.9335972222222223,0.001863855770528769
Kpct_1,uncertain,1e-05,0,400,0.9318055555555556,0.0
Kpct_1,uniform,1e-05,0,400,0.935,0.0
Kpct_1,random,1e-05,0,800,0.9299861111111112,0.003914326527066164
Kpct_1,uncertain,1e-05,0,800,0.9311111111111111,0.0
Kpct_1,uniform,1e-05,0,800,0.9311111111111111,0.0
Kpct_1,random,1e-05,5,200,0.9321527777777778,0.001770220482187335
Kpct_1,uncertain,1e-05,5,200,0.9375,0.0
Kpct_1,uniform,1e-05,5,200,0.9358333333333333,0.0
Kpct_1,random,1e-05,5,400,0.9176805555555555,0.005093284885604381
Kpct_1,uncertain,1e-05,5,400,0.9369444444444445,0.0
Kpct_1,uniform,1e-05,5,400,0.9340277777777778,0.0
Kpct_1,random,1e-05,5,800,0.8887777777777777,0.016502525059315404
Kpct_1,uncertain,1e-05,5,800,0.9368055555555556,0.0
Kpct_1,uniform,1e-05,5,800,0.9341666666666667,0.0
Kpct_1,random,1e-05,10,200,0.9318333333333335,0.002230712945879309
Kpct_1,uncertain,1e-05,10,200,0.93625,0.0
Kpct_1,uniform,1e-05,10,200,0.9359722222222222,0.0
Kpct_1,random,1e-05,10,400,0.9156388888888888,0.005439481865303248
Kpct_1,uncertain,1e-05,10,400,0.93625,0.0
Kpct_1,uniform,1e-05,10,400,0.935,0.0
Kpct_1,random,1e-05,10,800,0.884361111111111,0.014141344471329097
Kpct_1,uncertain,1e-05,10,800,0.9356944444444445,0.0
