K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_0.1,random,0.001,0,200,0.3335,0.047733862246190306
Kpct_0.1,uncertain,0.001,0,200,0.29333333333333333,0.0
Kpct_0.1,uniform,0.001,0,200,0.2718055555555556,0.0
Kpct_0.1,random,0.001,0,400,0.33408333333333334,0.04756749590494192
Kpct_0.1,uncertain,0.001,0,400,0.2970833333333333,0.0
Kpct_0.1,uniform,0.001,0,400,0.2723611111111111,0.0
Kpct_0.1,random,0.001,0,800,0.33381944444444445,0.047349145197415406
Kpct_0.1,uncertain,0.001,0,800,0.2976388888888889,0.0
Kpct_0.1,uniform,0.001,0,800,0.27166666666666667,0.0
Kpct_0.1,random,0.001,5,200,0.3939861111111111,0.058524720758110535
Kpct_0.1,uncertain,0.001,5,200,0.29,0.0
Kpct_0.1,uniform,0.001,5,200,0.34430555555555553,0.0
Kpct_0.1,random,0.001,5,400,0.3979583333333333,0.052448609842232374
Kpct_0.1,uncertain,0.001,5,400,0.31472222222222224,0.0
Kpct_0.1,uniform,0.001,5,400,0.33805555555555555,0.0
Kpct_0.1,random,0.001,5,800,0.38593055555555555,0.04835771455619843
Kpct_0.1,uncertain,0.001,5,800,0.34208333333333335,0.0
Kpct_0.1,uniform,0.001,5,800,0.33652777777777776,0.0
Kpct_0.1,random,0.001,10,200,0.3970416666666666,0.05621247204926046
Kpct_0.1,uncertain,0.001,10,200,0.29486111111111113,0.0
Kpct_0.1,uniform,0.001,10,200,0.3506944444444444,0.0
Kpct_0.1,random,0.001,10,400,0.39231944444444444,0.05403338481330516
Kpct_0.1,uncertain,0.001,10,400,0.3065277777777778,0.0
Kpct_0.1,uniform,0.001,10,400,0.33805555555555555,0.0
Kpct_0.1,random,0.001,10,800,0.38848611111111114,0.05283551118598125
Kpct_0.1,uncertain,0.001,10,800,0.31916666666666665,0.0
Kpct_0.1,uniform,0.001,10,800,0.33125,0.0
Kpct_0.1,random,0.0001,0,200,0.2969583333333334,0.05498012582844015
Kpct_0.1,uncertain,0.0001,0,200,0.24597222222222223,0.0
Kpct_0.1,uniform,0.0001,0,200,0.2901388888888889,0.0
Kpct_0.1,random,0.0001,0,400,0.31843055555555555,0.055640527032521814
Kpct_0.1,uncertain,0.0001,0,400,0.16027777777777777,0.0
Kpct_0.1,uniform,0.0001,0,400,0.2852777777777778,0.0
Kpct_0.1,random,0.0001,0,800,0.3303194444444445,0.0502312572532971
Kpct_0.1,uncertain,0.0001,0,800,0.24444444444444444,0.0
Kpct_0.1,uniform,0.0001,0,800,0.27847222222222223,0.0
Kpct_0.1,random,0.0001,5,200,0.3637916666666666,0.062235522202078716
Kpct_0.1,uncertain,0.0001,5,200,0.22875,0.0
Kpct_0.1,uniform,0.0001,5,200,0.3570833333333333,0.0
