K,strategy,lr,gamma,epochs,acc,acc_std
Kpct_0.1,random,1e-05,10,800,0.7504333333333333,0.01032179164273573
Kpct_0.1,uncertain,1e-05,10,800,0.7668888888888888,0.0
Kpct_0.1,uniform,1e-05,10,800,0.7645555555555555,0.0
Kpct_1,random,0.001,0,200,0.8138888888888889,0.0037781045610297817
Kpct_1,uncertain,0.001,0,200,0.8236666666666667,0.0
Kpct_1,uniform,0.001,0,200,0.8232222222222222,0.0
Kpct_1,random,0.001,0,400,0.8135444444444445,0.003799756327469985
Kpct_1,uncertain,0.001,0,400,0.8118888888888889,0.0
Kpct_1,uniform,0.001,0,400,0.8213333333333334,0.0
Kpct_1,random,0.001,0,800,0.8126000000000001,0.003996974164181679
Kpct_1,uncertain,0.001,0,800,0.7973333333333333,0.0
Kpct_1,uniform,0.001,0,800,0.8197777777777778,0.0
Kpct_1,random,0.001,5,200,0.8112555555555556,0.005917342162796155
Kpct_1,uncertain,0.001,5,200,0.8065555555555556,0.0
Kpct_1,uniform,0.001,5,200,0.8194444444444444,0.0
Kpct_1,random,0.001,5,400,0.8090111111111111,0.007376882475797524
Kpct_1,uncertain,0.001,5,400,0.7827777777777778,0.0
Kpct_1,uniform,0.001,5,400,0.8187777777777778,0.0
Kpct_1,random,0.001,5,800,0.8059111111111111,0.009420990485527265
Kpct_1,uncertain,0.001,5,800,0.7434444444444445,0.0
Kpct_1,uniform,0.001,5,800,0.8162222222222222,0.0
Kpct_1,random,0.001,10,200,0.8060444444444445,0.006547301772014733
Kpct_1,uncertain,0.001,10,200,0.8063333333333333,0.0
Kpct_1,uniform,0.001,10,200,0.8158888888888889,0.0
Kpct_1,random,0.001,10,400,0.8026888888888889,0.00823059633619476
Kpct_1,uncertain,0.001,10,400,0.7837777777777778,0.0
Kpct_1,uniform,0.001,10,400,0.815,0.0
Kpct_1,random,0.001,10,800,0.7954444444444444,0.010010241668991086
Kpct_1,uncertain,0.001,10,800,0.7466666666666667,0.0
Kpct_1,uniform,0.001,10,800,0.8095555555555556,0.0
Kpct_1,random,0.0001,0,200,0.7934777777777777,0.002189791128209533
Kpct_1,uncertain,0.0001,0,200,0.796,0.0
Kpct_1,uniform,0.0001,0,200,0.7968888888888889,0.0
Kpct_1,random,0.0001,0,400,0.8035555555555556,0.0025038242355383314
Kpct_1,uncertain,0.0001,0,400,0.8095555555555556,0.0
Kpct_1,uniform,0.0001,0,400,0.8078888888888889,0.0
Kpct_1,random,0.0001,0,800,0.8104444444444445,0.0032519699632646225
Kpct_1,uncertain,0.0001,0,800,0.8198888888888889,0.0
Kpct_1,uniform,0.0001,0,800,0.8162222222222222,0.0
Kpct_1,random,0.0001,5,200,0.7928222222222222,0.0022433440646928383
Kpct_1,uncertain,0.0001,5,200,0.7934444444444444,0.0
Kpct_1,uniform,0.0001,5,200,0.7926666666666666,0.0
Kpct_1,random,0.0001,5,400,0.801911111111111,0.0030040302147056027
Kpct_1,uncertain,0.0001,5,400,0.8035555555555556,0.0
Kpct_1,uniform,0.0001,5,400,0.8055555555555556,0.0
Kpct_1,random,0.0001,5,800,0.8089777777777778,0.003915401686975486
Kpct_1,uncertain,0.0001,5,800,0.8135555555555556,0.0
Kpct_1,uniform,0.0001,5,800,0.8138888888888889,0.0
Kpct_1,random,0.0001,10,200,0.7899999999999998,0.0032610685213951907
Kpct_1,uncertain,0.0001,10,200,0.7913333333333333,0.0
Kpct_1,uniform,0.0001,10,200,0.791,0.0
Kpct_1,random,0.0001,10,400,0.7995444444444444,0.003704668392884126
Kpct_1,uncertain,0.0001,10,400,0.8013333333333333,0.0
Kpct_1,uniform,0.0001,10,400,0.8033333333333333,0.0
Kpct_1,random,0.0001,10,800,0.8056777777777777,0.0051259326161377785
Kpct_1,uncertain,0.0001,10,800,0.8077777777777778,0.0
Kpct_1,uniform,0.0001,10,800,0.8126666666666666,0.0
Kpct_1,random,1e-05,0,200,0.7700222222222222,0.0011469767022723584
Kpct_1,uncertain,1e-05,0,200,0.7706666666666667,0.0
Kpct_1,uniform,1e-05,0,200,0.7708888888888888,0.0
Kpct_1,random,1e-05,0,400,0.7739333333333334,0.0013491652654809448
Kpct_1,uncertain,1e-05,0,400,0.7745555555555556,0.0
Kpct_1,uniform,1e-05,0,400,0.7745555555555556,0.0
Kpct_1,random,1e-05,0,800,0.7805666666666666,0.0010103782447830488
Kpct_1,uncertain,1e-05,0,800,0.7814444444444445,0.0
Kpct_1,uniform,1e-05,0,800,0.7822222222222223,0.0
Kpct_1,random,1e-05,5,200,0.7692888888888888,0.0012153341256778026
Kpct_1,uncertain,1e-05,5,200,0.7688888888888888,0.0
Kpct_1,uniform,1e-05,5,200,0.7692222222222223,0.0
Kpct_1,random,1e-05,5,400,0.7729888888888888,0.0019502769667187302
Kpct_1,uncertain,1e-05,5,400,0.7741111111111111,0.0
Kpct_1,uniform,1e-05,5,400,0.7733333333333333,0.0
Kpct_1,random,1e-05,5,800,0.7797000000000001,0.0022333333333333354
Kpct_1,uncertain,1e-05,5,800,0.7797777777777778,0.0
Kpct_1,uniform,1e-05,5,800,0.7798888888888889,0.0
Kpct_1,random,1e-05,10,200,0.7688222222222223,0.0010578337987032962
Kpct_1,uncertain,1e-05,10,200,0.7682222222222223,0.0
Kpct_1,uniform,1e-05,10,200,0.7696666666666667,0.0
Kpct_1,random,1e-05,10,400,0.7715444444444445,0.0019521751085189514
Kpct_1,uncertain,1e-05,10,400,0.7721111111111111,0.0
Kpct_1,uniform,1e-05,10,400,0.773,0.0
Kpct_1,random,1e-05,10,800,0.7778222222222223,0.002819333604827343
Kpct_1,uncertain,1e-05,10,800,0.7783333333333333,0.0
Kpct_1,uniform,1e-05,10,800,0.7784444444444445,0.0
Kpct_10,random,0.001,0,200,0.8658555555555555,0.001857284623540373
Kpct_10,uncertain,0.001,0,200,0.8726666666666667,0.0
Kpct_10,uniform,0.001,0,200,0.8734444444444445,0.0
Kpct_10,random,0.001,0,400,0.8663555555555554,0.0018710266542037186
Kpct_10,uncertain,0.001,0,400,0.8694444444444445,0.0
Kpct_10,uniform,0.001,0,400,0.8735555555555555,0.0
Kpct_10,random,0.001,0,800,0.8640222222222222,0.0015930404193798
Kpct_10,uncertain,0.001,0,800,0.8623333333333333,0.0
Kpct_10,uniform,0.001,0,800,0.8704444444444445,0.0
